10
2098 4039
4866 751 52005280
751 3219 226049188
3219 498 57565425
498 3313 110926209
3313 1711 473209521
1711 1804 689164551
1804 37 743127938
37 4028 629437570
4028 3776 527194925
3776 5644 235288646
5644 1213 131293226
1213 1917 196742919
1917 4932 104192133
4932 1726 104287831
1726 1362 65479000
1362 4062 40380127
4062 94 832629778
94 2935 968652107
2935 3413 527700336
3413 3085 56641771
3085 4051 151137472
4051 3642 819295805
3642 1596 95819790
1596 1548 671942413
1548 1842 348730152
1842 1264 553176495
1264 2214 246017210
2214 3218 502808855
3218 3752 975964972
3752 1577 941384387
1577 1324 824660404
1324 1667 27970251
1667 5801 167433574
5801 4226 882225830
4226 3734 138896460
3734 3004 493159449
3004 4523 423906734
4523 2154 734540753
2154 3837 122597018
3837 1960 951101659
1960 5588 969829399
5588 4748 106406598
4748 20 360932
20 5276 74021532
5276 4205 63210784
4205 655 65839932
655 804 966918014
804 5826 895840562
5826 3329 34492038
3329 5945 347134703
5945 2358 804998687
2358 775 38145864
775 69 18946861
69 6075 753334831
6075 1414 710088277
1414 1266 367677013
1266 5511 159027679
5511 3713 808621842
3713 4880 870485868
4880 1305 134992650
1305 5131 750006228
5131 5036 695146272
5036 234 15479255
234 5617 769956156
5617 2253 429888455
2253 695 6892070
695 5009 263115604
5009 2497 853795189
2497 1447 593949177
1447 4434 238228976
4434 2085 657413202
2085 5462 416294929
5462 2663 197151928
2663 2650 657774134
2650 4352 342832815
4352 771 260362712
771 4382 723614066
4382 2460 162267182
2460 5331 8719627
5331 5937 758106105
5937 4204 509401885
4204 5251 813718314
5251 1992 796251969
1992 79 528348747
79 4212 419569498
4212 4008 358856600
4008 2192 896025760
2192 1619 578597178
1619 4094 19994795
4094 2585 619027982
2585 3624 566106182
3624 2618 770001023
2618 4165 166690607
4165 3255 434101792
3255 4603 392473532
4603 1712 596579062
1712 5296 293510216
5296 2804 655589136
2804 5482 302890604
5482 2195 887459393
2195 4579 746334466
4579 4807 960303806
4807 2485 156270675
2485 5203 943486394
5203 6080 470594293
6080 5809 499103491
5809 3835 203849106
3835 2671 194208359
2671 4926 661370673
4926 5330 212568733
5330 4658 804830818
4658 5828 23288912
5828 1827 878803402
1827 3619 453599140
3619 2871 551637659
2871 5637 150889253
5637 1918 812455740
1918 2010 300179772
2010 3407 729486431
3407 164 832450535
164 427 919207754
427 3055 148108967
3055 3548 454967911
3548 1059 85898360
1059 3630 434727113
3630 293 847441443
293 731 534993776
731 5849 728237329
5849 5213 355546932
5213 5865 690400735
5865 1407 468213075
1407 2920 101881397
2920 1291 503220894
1291 962 624483750
962 5421 897884146
5421 3724 973815188
3724 1405 123587240
1405 2415 101733251
2415 5620 20539900
5620 6032 637474268
6032 4642 166818338
4642 1649 825370718
1649 5541 660763180
5541 5709 45621739
5709 5806 278969857
5806 5278 64917192
5278 1807 49027347
1807 6005 943941952
6005 5449 365096964
5449 4425 778513778
4425 6018 628908840
6018 585 136821072
585 3643 779139099
3643 3992 83876751
3992 4316 75235786
4316 802 213866211
802 3405 783834548
3405 4809 462745917
4809 3922 794619894
3922 1356 991897835
1356 4282 153146651
4282 2188 115349322
2188 2613 946295586
2613 2802 656367545
2802 3658 739833073
3658 1521 844179731
1521 5504 482699086
5504 5207 715936667
5207 5378 798429336
5378 1025 503238986
1025 1401 205927288
1401 3090 817764029
3090 4230 328609703
4230 2297 866690468
2297 5368 715902122
5368 4894 460095915
4894 5475 931607660
5475 2768 764929469
2768 1652 404037866
1652 4233 149220978
4233 2095 395959601
2095 6050 32946705
6050 2065 286042050
2065 170 175098699
170 4428 969339811
4428 1506 213794190
1506 2310 241481265
2310 294 605690713
294 2025 676540107
2025 940 36101158
940 1419 450104901
1419 1416 829686758
1416 3627 151450481
3627 813 396400486
813 2295 338570657
2295 1301 743799908
1301 235 93096571
235 4667 821269743
4667 798 312252928
798 3437 744042261
3437 166 177025083
166 3766 518180217
3766 1137 561806289
1137 470 505634786
470 571 384870684
571 2087 130224765
2087 2634 965730701
2634 2955 168994698
2955 2448 895154234
2448 5205 222284920
5205 880 318215676
880 3701 291113834
3701 3370 107747980
3370 4482 604257726
4482 3813 318728888
3813 554 929604145
554 2386 818051916
2386 4157 560210153
4157 996 387811211
996 3065 347108377
3065 434 596311311
434 5049 837916112
5049 569 29311488
569 732 600278146
732 3571 86832952
3571 3929 367882145
3929 2719 344078053
2719 2582 179929523
2582 2925 41668242
2925 5761 656330982
5761 1287 923971784
1287 4769 218693325
4769 5735 27027552
5735 3274 338294427
3274 4056 576844465
4056 5471 411898236
5471 4709 468519192
4709 625 395091520
625 2277 580892934
2277 667 216189779
667 351 617376440
351 5818 899108610
5818 5962 507303614
5962 856 577640774
856 2678 355882689
2678 1198 826032502
1198 1327 507244919
1327 1592 26450959
1592 5492 238759008
5492 2199 895056130
2199 4720 373559336
4720 2473 835070319
2473 5185 585488596
5185 4942 402870824
4942 5358 287864819
5358 4595 672321548
4595 469 623269324
469 1374 631942872
1374 3904 852251071
3904 429 664937566
429 4937 140790207
4937 487 628739208
487 3867 736147245
3867 2535 167817759
2535 2675 819549989
2675 2676 312991709
2676 3849 432232350
3849 5327 140585534
5327 5631 708083229
5631 1333 13125283
1333 2877 356775314
2877 5645 177976023
5645 1857 764750248
1857 1975 864078928
1975 3687 755616797
3687 2552 973149291
2552 449 542627783
449 270 115378069
270 1485 999600250
1485 4567 781386791
4567 4269 862950554
4269 5373 225675939
5373 2625 468973463
2625 4594 448439149
4594 102 481063118
102 3312 756838282
3312 5872 120760696
5872 4696 104332441
4696 6057 241297508
6057 1631 825528121
1631 424 621786361
424 2486 234604069
2486 1921 306783682
1921 5786 357933605
5786 2015 402421829
2015 5653 126333671
5653 47 523441668
47 3902 834654179
3902 3971 119435559
3971 4835 84041251
4835 588 700295816
588 3916 476210873
3916 1687 262017274
1687 3451 317562417
3451 3586 192806154
3586 2374 870150425
2374 1087 143228062
1087 4930 735433937
4930 99 985528495
99 1240 142828311
1240 3401 369337081
3401 3645 700995402
3645 1071 221020605
1071 3578 690826899
3578 1194 1950904
1194 3135 702083723
3135 3028 300181534
3028 1885 122711600
1885 3821 658932518
3821 5639 541479042
5639 596 800756075
596 1501 280718878
1501 5766 776083112
5766 4227 960056111
4227 211 491168837
211 1697 31021294
1697 6004 938906136
6004 4026 14610504
4026 5077 718191827
5077 2292 58341695
2292 2577 98651755
2577 2853 271003996
2853 3164 534552568
3164 1811 213185383
1811 3635 588566414
3635 2601 727358723
2601 4266 83335808
4266 3066 731794476
3066 3015 315309013
3015 2909 921380657
2909 5266 727139141
5266 1409 537162449
1409 1841 622376058
1841 3838 800676100
3838 1547 227989347
1547 272 624326962
272 4234 355276176
4234 1219 528170881
1219 2068 599554916
2068 4839 14208693
4839 1844 922166278
1844 1970 252827344
1970 3834 147443925
3834 915 550765743
915 3753 65399808
3753 3647 638612762
3647 5245 581787037
5245 1580 4305944
1580 3981 653223267
3981 5501 152495217
5501 2064 62647639
2064 2561 604391376
2561 367 423499213
367 3110 449716561
3110 4353 817576760
4353 5430 12065626
5430 3463 29591637
3463 3334 900912568
3334 5603 596376456
5603 532 197417005
532 3955 674809578
3955 1235 176031951
1235 4934 734579454
4934 408 149701989
408 1696 976708051
1696 2221 962568801
2221 5287 774028951
5287 1100 184500581
1100 2089 343256035
2089 2619 226100220
2619 4248 198709274
4248 1916 117938666
1916 5052 331443918
5052 4788 346153200
4788 382 668704409
382 845 396843726
845 3956 984765962
3956 361 103007799
361 2857 401149670
2857 4104 490505582
4104 2824 255503016
2824 2507 316313663
2507 4389 94896958
4389 4820 679002230
4820 2229 618546579
2229 1723 764990072
1723 3140 543584210
3140 4161 648138216
4161 3582 518418993
3582 4694 139960666
4694 3601 845555221
3601 3234 193228570
3234 4827 168508971
4827 5175 432651028
5175 258 342930559
258 28 997733376
28 3242 247736182
3242 2379 969475864
2379 2777 182233956
2777 5898 590992218
5898 2451 48092437
2451 936 233459585
936 3909 708930884
3909 1601 379536355
1601 3699 579612785
3699 3215 230151647
3215 6079 776380081
6079 105 416895100
105 2276 333159446
2276 2896 30046105
2896 2092 759917037
2092 3542 588662463
3542 4986 346359768
4986 1026 707330349
1026 5304 267664692
5304 3371 964906347
3371 4992 472320420
4992 823 811248902
823 2667 465560917
2667 5179 990739413
5179 2001 803725922
2001 395 163632491
395 3056 36484336
3056 1435 824751247
1435 889 596283520
889 3460 231931249
3460 2499 822484623
2499 5444 844019702
5444 2947 201407112
2947 867 857234933
867 5916 287528273
5916 1575 249499549
1575 2316 90694517
2316 4561 848975512
4561 5051 629035904
5051 2540 522823656
2540 5746 79127158
5746 5941 257932338
5941 2964 939718757
2964 3020 412286604
3020 4153 287978443
4153 4783 552152147
4783 2138 949066
2138 566 634338212
566 4936 259482495
4936 524 121130112
524 1127 451760912
1127 1594 584319269
1594 4173 784895369
4173 2688 769838183
2688 1900 427575035
1900 3685 441137644
3685 4409 933470675
4409 3421 464059371
3421 4737 265888891
4737 5970 382270548
5970 4908 695990620
4908 1160 940889868
1160 3029 78806603
3029 3901 749914086
3901 5092 798124800
5092 473 218851231
473 921 999413635
921 3429 741335672
3429 2429 67826742
2429 4933 480965892
4933 1359 264159327
1359 1949 146953900
1949 3160 738898230
3160 493 56394437
493 788 411756858
788 3477 26876673
3477 2355 608546584
2355 1663 265222279
1663 1085 513731239
1085 3018 720545433
3018 6027 238868745
6027 2487 818008505
2487 2536 304864701
2536 4625 23764113
4625 2189 587846688
2189 2017 732439736
2017 5057 464901758
5057 3931 373833716
3931 3632 49015460
3632 3832 583307003
3832 32 608620618
32 3211 597522434
3211 5417 524196870
5417 3446 687427221
3446 1994 347436519
1994 1980 174838023
1980 3347 906278452
3347 2706 199366507
2706 1656 916173695
1656 4340 826621548
4340 1632 532848753
1632 1689 32849376
1689 4892 826091802
4892 3790 124263337
3790 3111 89243813
3111 3024 90365014
3024 2767 3656364
2767 1245 550306752
1245 5075 355587293
5075 5797 517387603
5797 1906 123368538
1906 1614 594456038
1614 2959 187912461
2959 3259 428233240
3259 5586 470736506
5586 2482 775759149
2482 515 13189329
515 3703 935638264
3703 2416 2109218
2416 2421 62204790
2421 4024 371461620
4024 4388 610729836
4388 2145 512243578
2145 4729 895658490
4729 289 150673411
289 1978 859680098
1978 5819 923012867
5819 3683 909468217
3683 578 911562959
578 3502 691702916
3502 3048 736089765
3048 1222 444411712
1222 1803 724552292
1803 1237 414697920
1237 4777 568675049
4777 2645 666312459
2645 5458 505062934
5458 5946 572331413
5946 1859 69135564
1859 3865 860650227
3865 4911 942235370
4911 4867 192504103
4867 4592 307622619
4592 1571 130147830
1571 3318 473253697
3318 5461 778359125
5461 2447 758423334
2447 4324 486443026
4324 5538 566513742
5538 613 760532552
613 5433 401164170
5433 1338 937975362
1338 5315 223778742
5315 5333 913407749
5333 3622 686150205
3622 3129 226968507
3129 59 625604200
59 6083 461679425
6083 2170 136436723
2170 817 389683512
817 4778 153382340
4778 5354 725042842
5354 5632 834095224
5632 3340 730450986
3340 414 139740762
414 4955 255286626
4955 2045 249279799
2045 4345 644803696
4345 2180 680134393
2180 5427 318415363
5427 968 357970277
968 4661 622369762
4661 4092 363435820
4092 1686 518109250
1686 3050 605033947
3050 2422 836689517
2422 3561 148984728
3561 2390 363457280
2390 2806 175648897
2806 5915 715498470
5915 4581 976506186
4581 4974 576813067
4974 2725 505990185
2725 2819 52801281
2819 2467 342737169
2467 5383 44656743
5383 3457 279769788
3457 1666 820857723
1666 2952 506336168
2952 448 416206512
448 4184 210541235
4184 5364 512234863
5364 2298 141249353
2298 3808 897152813
3808 4896 242685848
4896 2361 133506469
2361 4998 4955793
4998 4000 491965647
4000 5607 630826520
5607 4255 685090186
4255 825 662897365
825 2657 988796797
2657 5388 159976302
5388 1904 26333184
1904 2242 359422400
2242 206 765010249
206 3788 863022702
3788 134 508407128
134 5270 128467528
5270 2888 38671598
2888 3328 76421951
3328 5861 957490068
5861 304 468001019
304 2335 582412136
2335 78 10291349
78 5495 663254543
5495 5390 479585233
5390 3278 290061137
3278 5808 484112265
5808 4190 985921401
4190 5500 558784003
5500 4452 547169854
4452 4782 350672617
4782 2772 552549711
2772 1469 444322667
1469 4743 593358466
4743 5505 686056180
5505 824 449278460
824 5854 937840467
5854 755 169399053
755 3315 134368645
3315 407 600737831
407 1847 10712203
1847 719 146861301
719 1670 479587370
1670 3862 370134603
3862 4498 911871550
4498 681 195126425
681 249 878541731
249 5303 892855432
5303 5723 86314377
5723 182 954963682
182 2939 850345500
2939 2748 554315396
2748 973 389892171
973 1855 713153203
1855 1936 70086292
1936 3673 869477404
3673 623 3214339
623 356 554198558
356 2241 707915159
2241 1361 414514697
1361 4879 101368411
4879 183 58587775
183 5903 967064408
5903 5983 398207432
5983 1735 504462595
1735 3716 505636941
3716 1502 700002246
1502 4499 442303062
4499 2030 675035995
2030 1487 686887246
1487 2167 895557247
2167 2290 685748198
2290 3155 833748547
3155 2803 375144616
2803 220 55882801
220 2854 745620097
2854 2796 570271041
2796 124 934424532
124 4294 490991882
4294 645 656585418
645 5876 741904568
5876 3848 193853735
3848 6045 63417168
6045 1903 131796738
1903 2910 907006938
2910 1718 133503460
1718 3320 1274142
3320 643 762737632
643 5360 540218372
5360 4128 561705655
4128 62 177252328
62 5400 494103138
5400 1429 620293430
1429 5800 144316735
5800 1665 892310570
1665 1595 124756025
1595 4990 502470030
4990 736 444829170
736 3714 419575441
3714 5682 177506024
5682 4664 131716415
4664 4134 167649041
4134 5312 863254223
5312 3644 965464962
3644 5780 542793658
5780 1180 771653378
1180 4380 563601412
4380 624 965581053
624 4084 558594263
4084 3785 54593294
3785 4113 474682825
4113 5987 300498830
5987 3376 100963383
3376 1587 538099993
1587 2353 284811923
2353 1172 7970321
1172 4559 524119807
4559 2976 138602419
2976 3521 770707953
3521 4059 64338179
4059 4855 700308074
4855 2724 800476635
2724 1350 558441317
1350 944 173117857
944 3303 797309724
3303 70 303268240
70 1106 150390236
1106 3133 299779753
3133 3984 748097410
3984 653 569965677
653 5410 329802132
5410 3442 732330179
3442 794 737614719
794 1671 45572708
1671 1569 550311495
1569 3235 132924730
3235 2382 817226086
2382 5971 113912906
5971 4064 98505782
4064 4978 375820348
4978 2966 21022554
2966 2513 425704961
2513 5288 528835533
5288 606 121985938
606 5386 963804954
5386 1157 813647456
1157 895 982472614
895 5339 340441115
5339 259 952249875
259 1360 605696920
1360 6081 404779294
6081 1770 652557948
1770 5602 406173554
5602 1116 815736965
1116 1311 825675805
1311 5965 55999631
5965 5778 119005204
5778 3666 976066042
3666 3998 355779384
3998 2377 719618969
2377 5254 398548072
5254 1939 685581516
1939 3154 304465501
3154 4689 988679145
4689 104 731154224
104 5027 854776996
5027 4534 121603874
4534 4267 400896663
4267 1320 821206257
1320 5783 72626011
5783 4331 776717012
4331 1012 694745165
1012 2370 350847326
2370 464 158068898
464 176 669247457
176 5225 167168634
5225 2217 971716354
2217 4025 651720070
4025 2588 507609749
2588 852 923966228
852 2124 109933343
2124 3039 912389043
3039 5677 429040529
5677 5012 516106897
5012 2280 580642361
2280 149 107232687
149 30 572106528
30 123 552163919
123 3799 935815083
3799 3665 780402267
3665 2452 124299241
2452 3936 186879509
3936 511 318500136
511 1791 428764743
1791 4873 175558653
4873 291 49654360
291 1798 283541738
1798 1542 149678882
1542 5593 303067377
5593 4730 104747994
4730 3064 74821247
3064 4519 79784388
4519 1193 652009514
1193 598 425668573
598 4544 90369640
4544 5660 321256970
5660 1956 592837207
1956 4786 62085993
4786 2354 825493395
2354 5013 100446955
5013 2569 838568575
2569 1063 935426738
1063 21 865352352
21 729 120125457
729 979 304049989
979 3719 298511066
3719 1868 227358145
1868 1588 876156517
1588 2476 850674986
2476 4501 15689581
4501 75 509075137
75 5459 974974227
5459 1743 202569090
1743 4768 827575274
4768 4514 403738969
4514 1704 378127744
1704 5584 729745988
5584 4106 539797062
4106 2945 380322980
2945 2590 32813364
2590 4395 497061410
4395 3 455144227
3 2050 965114108
2050 1898 149070923
1898 3149 733329154
3149 435 55483747
435 3327 322844248
3327 2865 178682715
2865 3130 117569741
3130 1602 148337642
1602 952 131646024
952 3924 808654670
3924 618 83764379
618 3258 996998377
3258 3354 928780128
3354 2207 240330722
2207 3011 148025796
3011 5193 8654626
5193 6053 116487239
6053 2357 998700782
2357 644 24344207
644 2166 478078730
2166 2921 973675009
2921 3454 226913298
3454 2632 305654003
2632 3621 229930331
3621 2570 605041042
2570 1391 35399990
1391 2202 769727393
2202 4125 985364022
4125 2076 920729710
2076 4673 119305157
4673 2142 293024602
2142 1074 885843817
1074 1923 268376080
1923 3815 26353755
3815 2364 793843918
2364 5616 591220328
5616 2375 57552824
2375 710 763930013
710 5202 592074324
5202 312 189198849
312 5787 572584683
5787 2112 528355058
2112 239 38713579
239 4020 353881164
4020 4441 768685780
4441 861 186739375
861 2743 362535790
2743 5868 737689373
5868 1699 185440157
1699 5715 386879997
5715 2110 215768103
2110 4258 11631519
4258 5740 613793295
5740 2324 373938460
2324 378 94078204
378 2346 71350690
2346 5774 261854805
5774 2914 863805598
2914 1224 56714711
1224 1331 182584514
1331 2814 983110755
2814 4776 202255667
4776 4520 920944685
4520 4422 104003188
4422 819 81125777
819 1308 714788602
1308 2741 547739871
2741 4050 138678601
4050 5184 331234969
5184 3337 139814194
3337 1714 327877450
1714 250 903819652
250 2870 668169252
2870 4360 366591029
4360 497 110217169
497 5802 289371386
5802 816 553330405
816 4570 472752959
4570 2656 27060758
2656 763 591286916
763 3900 859632956
3900 4831 95345215
4831 1267 602918435
1267 1894 473426251
1894 4853 469283676
4853 6026 696996639
6026 366 544776941
366 976 731138481
976 1976 413318590
1976 2673 454008007
2673 670 913722995
670 2503 248945698
2503 3188 508780028
3188 5379 687184033
5379 2789 205465241
2789 2230 589905805
2230 1746 254488988
1746 2745 753205112
2745 4319 581100761
4319 3157 585723957
3157 935 893019306
935 1436 908978211
1436 4350 342059962
4350 2868 413704912
2868 3851 128085594
3851 2498 452277131
2498 1368 703076298
1368 4956 533932353
4956 4509 925030090
4509 4757 582653410
4757 4490 125219268
4490 2306 784663046
2306 3911 677998626
3911 1768 580654057
1768 1283 110605650
1283 93 147282301
93 2449 130167049
2449 5716 507898945
5716 1679 878420782
1679 4412 543485640
4412 5585 961906952
5585 3159 644660130
3159 540 644947692
540 3625 323203334
3625 4243 184360516
4243 3436 850412933
3436 4604 913109139
4604 1922 438849504
1922 3897 603618044
3897 2764 346726253
2764 4330 24573461
4330 2028 349153704
2028 1540 108220818
1540 422 366633423
422 1330 615374970
1330 4053 236306412
4053 2198 818910555
2198 4257 170967621
4257 268 770238765
268 2039 596456998
2039 2649 753621031
2649 4574 747974387
4574 3715 233636397
3715 1850 431619656
1850 5173 328628443
5173 2490 344242047
2490 5531 431418311
5531 5352 458795492
5352 2670 852140993
2670 638 162355446
638 3030 854797486
3030 4426 666564298
4426 4585 807015576
4585 2505 499745178
2505 1285 989767632
1285 1217 991376092
1217 768 202674464
768 5722 755393125
5722 3046 282741950
3046 5732 806292509
5732 1212 102119377
1212 3968 307315411
3968 1822 7962566
1822 2494 62856549
2494 3795 526465188
3795 5532 623337536
5532 2251 299162961
2251 371 197892096
371 3181 794305157
3181 3883 921918080
3883 4780 794349095
4780 982 400442541
982 3444 669892466
3444 5080 27985491
5080 5167 832062198
5167 2165 851037263
2165 4654 224743893
4654 538 115996862
538 3531 162349109
3531 2911 76884885
2911 1276 278352309
1276 2380 17146594
2380 4702 595965537
4702 4795 85367884
4795 4175 369408126
4175 5913 438249523
5913 4898 929260331
4898 5305 572082591
5305 2104 46159001
2104 5463 64518634
5463 5088 230891453
5088 5608 794732
5608 5086 371834045
5086 5265 238854019
5265 5489 63651282
5489 1002 898299233
1002 4326 714707909
4326 5680 215330597
5680 854 96191329
854 4048 361529419
4048 957 137248677
957 5183 743056778
5183 5676 761971960
5676 3515 659657497
3515 570 771042269
570 2592 446550511
2592 103 510694760
103 5564 995786162
5564 6036 562547374
6036 80 673043869
80 2795 925187401
2795 334 840899683
334 3556 542706817
3556 2661 373669292
2661 2958 778783921
2958 1902 912114944
1902 995 664435169
995 1450 560560605
1450 5699 484197534
5699 1869 710594170
1869 5989 625079239
5989 4634 715088987
4634 1201 563905256
1201 1044 996913284
1044 5282 806459360
5282 1323 627556538
1323 567 747728871
567 155 521167268
155 847 842887136
847 2255 696436554
2255 4414 882696687
4414 2982 832652167
2982 1110 292009685
1110 4569 497185000
4569 6030 492309663
6030 1653 63051953
1653 462 943735512
462 1023 855520777
1023 582 911354470
582 4639 506282885
4639 2184 381080999
2184 4940 689058224
4940 5928 199698921
5928 2887 923787817
2887 1744 915243870
1744 2883 978482842
2883 2913 835902760
2913 1131 579679038
1131 1216 539043447
1216 3700 172616647
3700 628 142789561
628 3819 16639039
3819 1339 740221988
1339 4167 706694818
4167 3245 13552323
3245 1741 546681347
1741 5334 186767709
5334 1371 613797548
1371 4283 920364969
4283 1840 882171199
1840 3759 162750455
3759 2144 655578009
2144 282 714823365
282 3294 454760140
3294 2399 152763008
2399 100 59649382
100 3545 370328447
3545 3514 96498519
3514 3379 915170159
3379 3805 134199270
3805 2816 455297758
2816 3025 148767512
3025 4695 675773849
4695 1241 654996679
1241 5141 72555328
5141 3806 591017718
3806 5428 485995875
5428 3864 760974442
3864 888 23213110
888 4588 25039321
4588 3359 933591089
3359 3162 18519025
3162 6016 41678360
6016 3681 526329430
3681 1473 725213843
1473 4219 907747038
4219 1008 73010776
1008 3592 764497907
3592 3372 374060939
3372 281 845892099
281 1021 646669105
1021 2406 389327748
2406 6089 501470107
6089 4829 214008824
4829 1576 844087888
1576 329 506749469
329 4278 126174560
4278 902 66932689
902 1343 455764343
1343 2912 41344718
2912 5695 53648313
5695 762 911062101
762 4919 42628584
4919 2401 729422162
2401 1810 418575134
1810 3634 115183912
3634 4764 172956234
4764 6109 904571009
1 5101 876158354
5101 910 196169344
910 5581 782126684
5581 2492 662265796
2492 690 214688369
690 4565 676321398
4565 5384 41111579
5384 2931 792418567
2931 4242 436584790
4242 5995 114122355
5995 4495 556916473
4495 1806 663162083
1806 307 812530808
307 147 56101931
147 1963 52489831
1963 1043 166517268
1043 2583 122627109
2583 5017 749094073
5017 513 673266738
513 358 248801669
358 2755 816026762
2755 2791 129031080
2791 301 142662742
301 949 869675076
949 4045 892609535
4045 2770 185291326
2770 1042 451613591
1042 697 163701022
697 5180 300475239
5180 5269 624569825
5269 179 68272030
179 4423 29149946
4423 491 820739169
491 3114 702915068
3114 5267 543932097
5267 1846 887943893
1846 1616 231752820
1616 1121 585043676
1121 3541 680362459
3541 981 520853964
981 4080 551682386
4080 3384 89795285
3384 987 184016046
987 2163 364213193
2163 3570 145897216
3570 5490 89022231
5490 1863 530730462
1863 4199 121040680
4199 2137 838116305
2137 4017 56513553
4017 4586 369842349
4586 1075 506659420
1075 2604 185544633
2604 2559 512505091
2559 2889 228850849
2889 1796 78154167
1796 5464 697796418
5464 4052 680464441
4052 905 94371544
905 537 998271657
537 3079 305034265
3079 2079 15159928
2079 6046 879937957
6046 4476 978289789
4476 4470 718074997
4470 3995 423870053
3995 1519 866233681
1519 1818 802344171
1818 1991 8913729
1991 1947 399112493
1947 6091 323198134
6091 2771 413112469
2771 941 341424132
941 2557 359730534
2557 1083 777325662
1083 3186 339837702
3186 2197 448752766
2197 3387 160572477
3387 864 460878382
864 2372 286869070
2372 4363 217086030
4363 3746 830720732
3746 4715 793528490
4715 5473 255147017
5473 3361 343225822
3361 2006 22379339
2006 882 185817539
882 6021 41022239
6021 1538 555360134
1538 3823 280189083
3823 2797 891810250
2797 5424 860394399
5424 1543 295349011
1543 4953 624264561
4953 1091 691200541
1091 2119 13424007
2119 5825 48134613
5825 883 409950575
883 4475 668284532
4475 5832 909564697
5832 5062 809063068
5062 199 991482666
199 131 175193519
131 5236 3003553
5236 46 203729554
46 3696 952519182
3696 5332 342841256
5332 1334 652482320
1334 302 965608013
302 4430 803719638
4430 2954 939351390
2954 3193 35210397
3193 4719 634440369
4719 838 585396233
838 4303 290357414
4303 6093 830182546
6093 2272 460291926
2272 1820 476174953
1820 5140 723721139
5140 4359 15652059
4359 4147 756364036
4147 832 468047743
832 3377 728562813
3377 5647 51713047
5647 611 92312303
611 3655 272279707
3655 3646 917653409
3646 91 992963271
91 5157 682230283
5157 2840 585937941
2840 846 755044322
846 3595 343809704
3595 6059 429936960
6059 3920 930237841
3920 4488 346813258
4488 1583 633666514
1583 4754 735273376
4754 1766 689654514
1766 5300 138665187
5300 5453 700881389
5453 699 493374151
699 2407 78016576
2407 5034 736091786
5034 1018 980330875
1018 1621 515929164
1621 5355 26449199
5355 3268 810513420
3268 2484 828737444
2484 5323 355140507
5323 2975 386750912
2975 283 696905858
283 1674 111504542
1674 4785 854798655
4785 991 277985024
991 1392 15733943
1392 4965 947110958
4965 1354 550264731
1354 54 933387353
54 1344 792590583
1344 2286 232495013
2286 266 371841647
266 4649 547634904
4649 2934 576304718
2934 5606 801778607
5606 875 330389098
875 5753 923117976
5753 5953 287961475
5953 4347 65662474
4347 4897 465288843
4897 549 426626662
549 5004 619060217
5004 1566 958662994
1566 5558 357159593
5558 3271 207668356
3271 2779 791510222
2779 3226 725605111
3226 2293 86633909
2293 1400 454539995
1400 3462 554342554
3462 1140 441774416
1140 1223 841290908
1223 4453 103764765
4453 3915 553278959
3915 5366 696089562
5366 3471 381749789
3471 5947 569012902
5947 2799 495716874
2799 5743 932014521
5743 709 354916608
709 4968 140823810
4968 5837 17025887
5837 3244 726758255
3244 457 688458714
457 1480 593330605
1480 5297 381053216
5297 297 18847811
297 546 368964934
546 3301 669014691
3301 1015 937026640
1015 1551 834253777
1551 1993 948157707
1993 1611 556086856
1611 4251 645433125
4251 2236 157833653
2236 5024 763755212
5024 1555 289459700
1555 479 883438764
479 4735 850389122
4735 4568 743999696
4568 619 290297672
619 4346 144679891
4346 2466 585290603
2466 1789 394062437
1789 76 697958850
76 972 133896518
972 866 775812227
866 2709 119488106
2709 2341 482129746
2341 5540 707826747
5540 779 474404714
779 4075 622953556
4075 2365 724852634
2365 3631 53679323
3631 3353 163928623
3353 1254 170699593
1254 2174 434732539
2174 5679 35292789
5679 2304 392180881
2304 1427 103747229
1427 5595 972319429
5595 4645 78951012
4645 3285 904421290
3285 885 380922639
885 1769 724384137
1769 5666 62254943
5666 2123 144677850
2123 4931 13843836
4931 712 945693707
712 5412 847583326
5412 2454 610359886
2454 2284 88507732
2284 2282 992263218
2282 1776 48166842
1776 4096 482570170
4096 406 542738421
406 4333 182063361
4333 4703 258382396
4703 2842 514742881
2842 36 664193107
36 1644 818725497
1644 4232 989147596
4232 2237 139663017
2237 2185 396094484
2185 2278 42826918
2278 3143 303591640
3143 2506 566794077
2506 203 330075811
203 1439 338884429
1439 4554 958974959
4554 4091 286339394
4091 4687 311203858
4687 5807 37925970
5807 3132 190760683
3132 4834 692126497
4834 4492 614826461
4492 4015 105531980
4015 4321 689320701
4321 5789 481186651
5789 2046 51225687
2046 3637 389420381
3637 5047 91546537
5047 6047 139733419
6047 2974 234199952
2974 3568 139713379
3568 3560 474819943
3560 66 629454727
66 678 174293094
678 1999 733202339
1999 2172 144197608
2172 1310 691002556
1310 4525 404444189
4525 4348 985861558
4348 3519 830665573
3519 3059 800538674
3059 3397 881204830
3397 1443 134257212
1443 5043 219849104
5043 4400 211280640
4400 3923 473141642
3923 98 31340416
98 5901 497620034
5901 2465 636861854
2465 3814 69266386
3814 4181 540897071
4181 4742 181504704
4742 3758 536609201
3758 456 646429052
456 5025 870825405
5025 3988 870312207
3988 1375 550171093
1375 2813 112762139
2813 3654 814375098
3654 4593 542420866
4593 3553 199478445
3553 2285 806604831
2285 1586 17240809
1586 5217 828933173
